FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150623;2100;301;;;
150623;2200;241,7;;;
150623;2300;316,6;;;
150624;0000;126;;;
150624;0100;66,73;;;
150624;0200;44,2599;;;
150624;0300;77,6299;;;
150624;0400;55,16;;;
150624;0500;57,8799;;;
150624;0600;89,8999;;;
150624;0700;121,9;;;
150624;0800;32,6899;;;
150624;0900;40,29;;;
150624;1000;28,6;;;
150624;1100;16,46;;;
150624;1200;12,26;;;
150624;1300;16,59;;;
150624;1400;15,66;;;
150624;1500;21,11;;;
150624;1600;29,96;;;
150624;1700;18,39;;;
150624;1800;18,39;;;
150624;1900;25,88;;;
150624;2000;24,51;;;
150624;2100;18,39;;;
150624;2200;15,66;;;
150624;2300;21,11;;;
150625;0000;18,39;;;
150625;0100;10,9;;;
150625;0200;10,21;;;
150625;0300;11,58;;;
150625;0400;13,62;;;
150625;0500;13,62;;;
150625;0600;18,39;;;
150625;0700;13,62;;;
150625;0800;23,83;;;
150625;0900;23,95;;;
150625;1000;17,02;;;
150625;1100;15,66;;;
150625;1200;25,2;;;
150625;1300;10,9;;;
150625;1400;15;;;
150625;1500;17,71;;;
150625;1600;20,43;;;
150625;1700;25,2;;;
150625;1800;34,05;;;
150625;1900;28,6;;;
150625;2000;47,05;;;
150625;2100;47,67;;;
150625;2200;42,22;;;
150625;2300;82,3999;;;
150626;0000;75,59;;;
150626;0100;113,7;;;
150626;0200;240,7;;;
150626;0300;194,1;;;
150626;0400;120,5;;;
150626;0500;41,54;;;
150626;0600;51,75;;;
150626;0700;53,12;;;
150626;0800;55,84;;;
150626;0900;81;;;
150626;1000;84,3999;;;
150626;1100;141,6;;;
150626;1200;114,4;;;
150626;1300;34,05;;;
150626;1400;25,2;;;
150626;1500;16,12;;;
150626;1600;21,68;;;
150626;1700;56,52;;;
150626;1800;89,8999;;;
150626;1900;127,3;;;
150626;2000;126;;;
150626;2100;55,84;;;
150626;2200;37,45;;;
150626;2300;38,11;;;
150627;0000;22,47;;;
150627;0100;17,71;;;
150627;0200;15,66;;;
150627;0300;8,92;;;
150627;0400;8,84998;;;
150627;0500;8,17;;;
150627;0600;10,21;;;
150627;0700;16,34;;;
150627;0800;25,88;;;
150627;0900;38,8199;;;
150627;1000;27,24;;;
150627;1100;31,32;;;
150627;1200;27,92;;;
150627;1300;25,88;;;
150627;1400;17,61;;;
150627;1500;23,15;;;
150627;1600;32,6899;;;
150627;1700;71,5;;;
150627;1800;178,4;;;
150627;1900;224;;;
150627;2000;208,4;;;
150627;2100;146,4;;;
150627;2200;228,1;;;
150627;2300;294,9;;;
150628;0000;269;;;
150628;0100;421,5;;;
150628;0200;323,5;;;
150628;0300;212,5;;;
150628;0400;92,6;;;
150628;0500;81;;;
150628;0600;134,1;;;
150628;0700;74,2;;;
150628;0800;70,8197;;;
150628;0900;126,7;;;
150628;1000;253,3;;;
150628;1100;274,4;;;
150628;1200;49,89;;;
150628;1300;41,4;;;
150628;1400;37,45;;;
150628;1500;40,47;;;
150628;1600;35,41;;;
150628;1700;117,1;;;
150628;1800;147,1;;;
150628;1900;327,5;;;
150628;2000;414;;;
150628;2100;396,3;;;
150628;2200;343,9;;;
150628;2300;162,8;;;
150629;0000;105,5;;;
150629;0100;71,5;;;
150629;0200;73,5398;;;
150629;0300;72,86;;;
150629;0400;106,2;;;
150629;0500;96,7;;;
150629;0600;56,52;;;
150629;0700;51,0699;;;
150629;0800;41,54;;;
150629;0900;51,75;;;
150629;1000;68,7798;;;
150629;1100;82,3999;;;
150629;1200;122,6;;;
150629;1300;145;;;
150629;1400;21,16;;;
150629;1500;12,26;;;
150629;1600;26,56;;;
150629;1700;84,3999;;;
150629;1800;125,3;;;
150629;1900;143,7;;;
150629;2000;198,8;;;
150629;2100;87,2;;;
150629;2200;94,7;;;
150629;2300;97,3999;;;
150630;0000;108,3;;;
150630;0100;124,6;;;
150630;0200;141;;;
150630;0300;149,8;;;
150630;0400;118,5;;;
150630;0500;53,8;;;
150630;0600;27,92;;;
150630;0700;31,94;;;
150630;0800;28,6;;;
150630;0900;10,21;;;
150630;1000;28,6;;;
150630;1100;38,1299;;;
150630;1200;36,77;;;
150630;1300;42,9;;;
150630;1400;23,15;;;
150630;1500;27,4;;;
150630;1600;32,6899;;;
150630;1700;35,41;;;
150630;1800;130,1;;;
150630;1900;119,4;;;
150630;2000;55,66;;;
150630;2100;28,42;;;
150630;2200;36,77;;;
150630;2300;32,0099;;;
150701;0000;51,0699;;;
150701;0100;62,65;;;
150701;0200;19,07;;;
150701;0300;14,98;;;
150701;0400;9,53;;;
150701;0500;8,17;;;
150701;0600;8,17;;;
150701;0700;11,58;;;
150701;0800;20,32;;;
150701;0900;18,39;;;
150701;1000;28,6;;;
150701;1100;34,73;;;
150701;1200;35,41;;;
150701;1300;55,16;;;
150701;1400;83,1;;;
150701;1500;83,5;;;
150701;1600;40,18;;;
150701;1700;47,67;;;
150701;1800;119,3;;;
150701;1900;277,8;;;
150701;2000;416,8;;;
150701;2100;101,1;;;
150701;2200;65,1;;;
150701;2300;89,8999;;;
150702;0000;66,0497;;;
150702;0100;68,1;;;
150702;0200;51,0699;;;
150702;0300;48,35;;;
150702;0400;38,1299;;;
150702;0500;37,45;;;
150702;0600;40,86;;;
150702;0700;51,75;;;
150702;0800;59,83;;;
150702;0900;82,3999;;;
150702;1000;110,3;;;
150702;1100;95,2997;;;
150702;1200;77,58;;;
150702;1300;14,3;;;
150702;1400;17,71;;;
150702;1500;25,88;;;
150702;1600;24,06;;;
150702;1700;90,6;;;
150702;1800;245,1;;;
150702;1900;288,8;;;
150702;2000;254,7;;;
150702;2100;386,1;;;
150702;2200;411,3;;;
150702;2300;381,4;;;
150703;0000;373,2;;;
150703;0100;150,5;;;
150703;0200;64,9397;;;
150703;0300;27,92;;;
150703;0400;19,07;;;
150703;0500;25,88;;;
150703;0600;32,0099;;;
150703;0700;40,86;;;
150703;0800;80,7997;;;
150703;0900;66,73;;;
150703;1000;68,1;;;
150703;1100;42,2;;;
150703;1200;75,36;;;
150703;1300;132,8;;;
150703;1400;176,4;;;
150703;1500;137,6;;;
150703;1600;46,99;;;
150703;1700;92,5;;;
150703;1800;123,7;;;
150703;1900;95,2997;;;
150703;2000;74,9098;;;
150703;2100;54,48;;;
150703;2200;42,22;;;
150703;2300;84,3999;;;
150704;0000;34,73;;;
150704;0100;29,19;;;
150704;0200;23,15;;;
150704;0300;25,88;;;
150704;0400;22,47;;;
150704;0500;27,24;;;
150704;0600;32,6899;;;
150704;0700;30,64;;;
150704;0800;42,9;;;
150704;0900;51,75;;;
150704;1000;68,1;;;
150704;1100;135,5;;;
150704;1200;91,2997;;;
150704;1300;141,6;;;
150704;1400;155,8;;;
150704;1500;111,3;;;
150704;1600;243;;;
150704;1700;196,8;;;
150704;1800;179,8;;;
150704;1900;80,3999;;;
150704;2000;59,24;;;
150704;2100;43,95;;;
150704;2200;39,5;;;
150704;2300;36,18;;;
150705;0000;16,55;;;
150705;0100;14,98;;;
150705;0200;14,3;;;
150705;0300;13,62;;;
150705;0400;12,94;;;
150705;0500;12,26;;;
150705;0600;12,26;;;
150705;0700;11,58;;;
150705;0800;17,64;;;
150705;0900;40,86;;;
150705;1000;77,4297;;;
150705;1100;18,39;;;
150705;1200;7,49;;;
150705;1300;10,67;;;
150705;1400;12,37;;;
150705;1500;24,51;;;
150705;1600;31,32;;;
150705;1700;29,28;;;
150705;1800;33,71;;;
150705;1900;44,9399;;;
150705;2000;31,89;;;
150705;2100;25,2;;;
150705;2200;28,35;;;
150705;2300;18,39;;;
150706;0000;6,265;;;
150706;0100;6,129;;;
150706;0200;6,129;;;
150706;0300;5,448;;;
150706;0400;4,086;;;
150706;0500;5,448;;;
150706;0600;8,17;;;
150706;0700;9,53;;;
150706;0800;12,94;;;
150706;0900;19,07;;;
150706;1000;;;;
150706;1100;20,43;;;
150706;1200;24,51;;;
150706;1300;10,9;;;
150706;1400;14,98;;;
150706;1500;12,94;;;
150706;1600;20,43;;;
150706;1700;52,0699;;;
150706;1800;78,3097;;;
150706;1900;114,4;;;
150706;2000;128;;;
150706;2100;161,4;;;
150706;2200;77,6299;;;
150706;2300;51,75;;;
150707;0000;33,78;;;
150707;0100;18,39;;;
150707;0200;17,02;;;
150707;0300;17,02;;;
150707;0400;23,88;;;
150707;0500;10,9;;;
150707;0600;10,85;;;
150707;0700;14,98;;;
150707;0800;26,54;;;
150707;0900;28,6;;;
150707;1000;23,9;;;
150707;1100;35,41;;;
150707;1200;24,65;;;
150707;1300;9,53;;;
150707;1400;9,78;;;
150707;1500;11,58;;;
150707;1600;14,98;;;
150707;1700;34,73;;;
150707;1800;15,66;;;
150707;1900;14,98;;;
150707;2000;12,26;;;
150707;2100;14,98;;;
150707;2200;6,129;;;
150707;2300;25,01;;;
150708;0000;;;;
150708;0100;9,56;;;
150708;0200;8,84998;;;
150708;0300;4,35799;;;
150708;0400;4;;;
150708;0500;4;;;
150708;0600;4;;;
150708;0700;6,129;;;
150708;0800;8,17;;;
150708;0900;28,6;;;
150708;1000;58,56;;;
150708;1100;42,22;;;
150708;1200;38,1299;;;
150708;1300;44,2599;;;
150708;1400;52,89;;;
150708;1500;27,92;;;
150708;1600;38,8199;;;
150708;1700;52,8199;;;
150708;1800;56,52;;;
150708;1900;63,33;;;
150708;2000;44,92;;;
150708;2100;40,18;;;
150708;2200;34,25;;;
150708;2300;29,03;;;
150709;0000;17,36;;;
150709;0100;6,81;;;
150709;0200;10,35;;;
150709;0300;14,3;;;
150709;0400;10,42;;;
150709;0500;4,767;;;
150709;0600;14,98;;;
150709;0700;44,2599;;;
150709;0800;36,0699;;;
150709;0900;47,67;;;
150709;1000;24,51;;;
150709;1100;9,53;;;
150709;1200;10,9;;;
150709;1300;14,98;;;
150709;1400;29,94;;;
150709;1500;36,09;;;
150709;1600;54,48;;;
150709;1700;36,77;;;
150709;1800;93,2997;;;
150709;1900;145,9;;;
150709;2000;123,3;;;
150709;2100;119,1;;;
150709;2200;78,8999;;;
150709;2300;158,7;;;
150710;0000;316;;;
150710;0100;194,1;;;
150710;0200;121,2;;;
150710;0300;58,59;;;
150710;0400;51,75;;;
150710;0500;23,45;;;
150710;0600;27,24;;;
150710;0700;38,1299;;;
150710;0800;43,58;;;
150710;0900;56,52;;;
150710;1000;102,8;;;
150710;1100;154,6;;;
150710;1200;171,6;;;
150710;1300;219,3;;;
150710;1400;224,7;;;
150710;1500;153,2;;;
150710;1600;87,7997;;;
150710;1700;123,5;;;
150710;1800;150,9;;;
150710;1900;134,8;;;
150710;2000;117,8;;;
150710;2100;63,28;;;
150710;2200;121,9;;;
150710;2300;21,79;;;
150711;0000;18,25;;;
150711;0100;32,6899;;;
150711;0200;14,98;;;
150711;0300;6,129;;;
150711;0400;8,17;;;
150711;0500;11,26;;;
150711;0600;24,51;;;
150711;0700;19,75;;;
150711;0800;23,15;;;
150711;0900;37,45;;;
150711;1000;57,2;;;
150711;1100;63,33;;;
150711;1200;68,1;;;
150711;1300;57,18;;;
150711;1400;53,12;;;
150711;1500;56,52;;;
150711;1600;56,52;;;
150711;1700;80,8999;;;
150711;1800;100,8;;;
150711;1900;36,09;;;
150711;2000;43,58;;;
150711;2100;77,6299;;;
150711;2200;116,4;;;
150711;2300;108,3;;;
150712;0000;91,8999;;;
150712;0100;42,9;;;
150712;0200;10,21;;;
150712;0300;29,01;;;
150712;0400;6,81;;;
150712;0500;17,71;;;
150712;0600;4,767;;;
150712;0700;27,97;;;
150712;0800;58,56;;;
150712;0900;76,95;;;
150712;1000;14,3;;;
150712;1100;22,65;;;
150712;1200;17,71;;;
150712;1300;14,3;;;
150712;1400;17,21;;;
150712;1500;31,32;;;
150712;1600;35,41;;;
150712;1700;70,1399;;;
150712;1800;53,68;;;
150712;1900;46,99;;;
150712;2000;54,48;;;
150712;2100;66,6399;;;
150712;2200;147,4;;;
150712;2300;171,6;;;
150713;0000;237,7;;;
150713;0100;44,2599;;;
150713;0200;44,2599;;;
150713;0300;33,37;;;
150713;0400;8,84998;;;
150713;0500;19,79;;;
150713;0600;21,11;;;
150713;0700;28,8;;;
150713;0800;31,32;;;
150713;0900;8,84998;;;
150713;1000;10,21;;;
150713;1100;;;;
150713;1200;21,11;;;
150713;1300;38,8199;;;
150713;1400;28,6;;;
150713;1500;23,52;;;
150713;1600;29,96;;;
150713;1700;31,32;;;
150713;1800;50,8199;;;
150713;1900;54,48;;;
150713;2000;81;;;
150713;2100;94,7;;;
150713;2200;103,6;;;
150713;2300;87,2;;;
150714;0000;41,09;;;
150714;0100;41,54;;;
150714;0200;14,98;;;
150714;0300;19,7;;;
150714;0400;14,3;;;
150714;0500;13,62;;;
150714;0600;22,47;;;
150714;0700;23,15;;;
150714;0800;32,0099;;;
150714;0900;35,41;;;
150714;1000;38,8199;;;
150714;1100;29,28;;;
150714;1200;40,86;;;
150714;1300;37,45;;;
150714;1400;10,21;;;
150714;1500;11,24;;;
150714;1600;22,74;;;
150714;1700;38,1299;;;
150714;1800;51,75;;;
150714;1900;94,1;;;
150714;2000;95,2997;;;
150714;2100;55,84;;;
150714;2200;18,95;;;
150714;2300;22,47;;;
150715;0000;18,39;;;
150715;0100;7,877;;;
150715;0200;6,81;;;
150715;0300;6,81;;;
150715;0400;18,09;;;
150715;0500;8,68999;;;
150715;0600;10,9;;;
150715;0700;11,21;;;
150715;0800;15,62;;;
150715;0900;21,79;;;
150715;1000;14,3;;;
150715;1100;7,83099;;;
150715;1200;7,491;;;
150715;1300;19,07;;;
150715;1400;8,17;;;
150715;1500;6,81;;;
150715;1600;7,64999;;;
150715;1700;14,87;;;
150715;1800;25,2;;;
150715;1900;27,94;;;
150715;2000;42,9;;;
150715;2100;41,33;;;
150715;2200;37,61;;;
150715;2300;28,6;;;
150716;0000;41,54;;;
150716;0100;16,34;;;
150716;0200;23,83;;;
150716;0300;22,47;;;
150716;0400;23,77;;;
150716;0500;19,07;;;
150716;0600;68,1;;;
150716;0700;35,41;;;
150716;0800;61,22;;;
150716;0900;43,72;;;
150716;1000;73,5697;;;
150716;1100;23,83;;;
150716;1200;14,98;;;
150716;1300;17,02;;;
150716;1400;4,086;;;
150716;1500;6,81;;;
150716;1600;8,84998;;;
150716;1700;22,47;;;
150716;1800;28,6;;;
150716;1900;14,3;;;
150716;2000;14,3;;;
150716;2100;12,94;;;
150716;2200;9,53;;;
150716;2300;6,129;;;
150717;0000;2,724;;;
150717;0100;3,405;;;
150717;0200;4,086;;;
150717;0300;2,724;;;
150717;0400;5,448;;;
150717;0500;4,086;;;
150717;0600;1;;;
150717;0700;2,724;;;
150717;0800;4,086;;;
150717;0900;8,84998;;;
150717;1000;9,53;;;
150717;1100;8,17;;;
150717;1200;16,34;;;
150717;1300;35,41;;;
150717;1400;84,3999;;;
150717;1500;14,98;;;
150717;1600;29,96;;;
150717;1700;34,05;;;
150717;1800;40,18;;;
150717;1900;74,2898;;;
150717;2000;72,1797;;;
150717;2100;113;;;
150717;2200;121,2;;;
150717;2300;42,22;;;
150718;0000;13,87;;;
150718;0100;17,71;;;
150718;0200;6,991;;;
150718;0300;10,33;;;
150718;0400;14,87;;;
150718;0500;24,45;;;
150718;0600;25,2;;;
150718;0700;20,43;;;
150718;0800;34,0699;;;
150718;0900;89,2;;;
150718;1000;59,24;;;
150718;1100;62,65;;;
150718;1200;41,27;;;
150718;1300;57,2;;;
150718;1400;36,77;;;
150718;1500;8,78;;;
150718;1600;20,43;;;
150718;1700;42,22;;;
150718;1800;59,24;;;
150718;1900;47,67;;;
150718;2000;37,68;;;
150718;2100;32,0099;;;
150718;2200;15,62;;;
150718;2300;11,58;;;
150719;0000;8,78;;;
150719;0100;6,96899;;;
150719;0200;20,43;;;
150719;0300;11,58;;;
150719;0400;8,84998;;;
150719;0500;8,84998;;;
150719;0600;25,2;;;
150719;0700;9,53;;;
150719;0800;37,68;;;
150719;0900;27,24;;;
150719;1000;17,18;;;
150719;1100;27,97;;;
150719;1200;10,9;;;
150719;1300;10,9;;;
150719;1400;15,66;;;
150719;1500;19,75;;;
150719;1600;39,49;;;
150719;1700;46,99;;;
150719;1800;128,4;;;
150719;1900;190;;;
150719;2000;282,6;;;
150719;2100;319,4;;;
150719;2200;423,6;;;
150719;2300;224,7;;;
150720;0000;181;;;
150720;0100;87,2;;;
150720;0200;148,5;;;
150720;0300;75,59;;;
150720;0400;49,71;;;
150720;0500;28,69;;;
150720;0600;42,95;;;
150720;0700;37,45;;;
150720;0800;62,6299;;;
150720;0900;63,33;;;
150720;1000;141,6;;;
150720;1100;65,37;;;
150720;1200;58,59;;;
150720;1300;30,48;;;
150720;1400;53,11;;;
150720;1500;83,1;;;
150720;1600;70,9098;;;
150720;1700;70,8197;;;
150720;1800;96,6;;;
150720;1900;131,4;;;
150720;2000;134,8;;;
150720;2100;169,6;;;
150720;2200;82,3999;;;
150720;2300;75,59;;;
150721;0000;40,86;;;
150721;0100;42,9;;;
150721;0200;33,37;;;
150721;0300;28,78;;;
150721;0400;29,74;;;
150721;0500;17,07;;;
150721;0600;21,11;;;
150721;0700;24,51;;;
150721;0800;29,28;;;
150721;0900;31,32;;;
150721;1000;27,92;;;
150721;1100;34,05;;;
150721;1200;42,9;;;
150721;1300;49,09;;;
150721;1400;62,5;;;
150721;1500;60,59;;;
150721;1600;42,89;;;
150721;1700;54,47;;;
150721;1800;81,7;;;
150721;1900;151,2;;;
150721;2000;194,8;;;
150721;2100;236,3;;;
150721;2200;279,2;;;
150721;2300;210,4;;;
150722;0000;61,42;;;
150722;0100;31,53;;;
150722;0200;39,5;;;
150722;0300;39,5;;;
150722;0400;38,8199;;;
150722;0500;26,26;;;
150722;0600;27,92;;;
150722;0700;50,39;;;
150722;0800;37,45;;;
150722;0900;58,56;;;
150722;1000;68,3899;;;
150722;1100;68,7997;;;
150722;1200;87,1;;;
150722;1300;53,11;;;
150722;1400;19,74;;;
150722;1500;14,14;;;
150722;1600;12,26;;;
150722;1700;40,85;;;
150722;1800;110;;;
150722;1900;153,9;;;
150722;2000;143,6;;;
150722;2100;138,9;;;
150722;2200;119,9;;;
150722;2300;111,7;;;
150723;0000;96,7;;;
150723;0100;59,74;;;
150723;0200;45,62;;;
150723;0300;33,37;;;
150723;0400;22,88;;;
150723;0500;23,15;;;
150723;0600;16,34;;;
150723;0700;21,79;;;
150723;0800;48,33;;;
150723;0900;59,93;;;
150723;1000;43,58;;;
150723;1100;18,39;;;
150723;1200;5,447;;;
150723;1300;5,447;;;
150723;1400;4,766;;;
150723;1500;3,473;;;
150723;1600;6,809;;;
150723;1700;10,9;;;
150723;1800;106,9;;;
150723;1900;185,9;;;
150723;2000;285,3;;;
150723;2100;485,7;;;
150723;2200;213,1;;;
150723;2300;213,8;;;
150724;0000;134,2;;;
150724;0100;83,1;;;
150724;0200;60,61;;;
150724;0300;43,58;;;
150724;0400;20,43;;;
150724;0500;28,99;;;
150724;0600;32,6899;;;
150724;0700;37,45;;;
150724;0800;41,54;;;
150724;0900;42,9;;;
150724;1000;46,99;;;
150724;1100;90,6;;;
150724;1200;56,52;;;
150724;1300;106,9;;;
150724;1400;42,22;;;
150724;1500;42,99;;;
150724;1600;55,36;;;
150724;1700;76,3097;;;
150724;1800;220,6;;;
150724;1900;196,8;;;
150724;2000;137,6;;;
150724;2100;113,7;;;
150724;2200;173,6;;;
150724;2300;66,0497;;;
150725;0000;84,3999;;;
150725;0100;40,3799;;;
150725;0200;16,34;;;
150725;0300;14,98;;;
150725;0400;7,491;;;
150725;0500;6,81;;;
150725;0600;2,724;;;
150725;0700;1,362;;;
150725;0800;7,491;;;
150725;0900;19,11;;;
150725;1000;16,34;;;
150725;1100;22,47;;;
150725;1200;12,26;;;
150725;1300;10,9;;;
150725;1400;14,98;;;
150725;1500;8,09998;;;
150725;1600;10,21;;;
150725;1700;17,7;;;
150725;1800;12,26;;;
150725;1900;10,21;;;
150725;2000;8,84998;;;
150725;2100;4,086;;;
150725;2200;1,362;;;
150725;2300;2,724;;;
150726;0000;2,724;;;
150726;0100;2,633;;;
150726;0200;3,428;;;
150726;0300;4,086;;;
150726;0400;2,043;;;
150726;0500;1;;;
150726;0600;4,086;;;
150726;0700;8,17;;;
150726;0800;7,491;;;
150726;0900;6,878;;;
150726;1000;11,58;;;
150726;1100;12,26;;;
150726;1200;8,17;;;
150726;1300;8,17;;;
150726;1400;15,66;;;
150726;1500;14,98;;;
150726;1600;13,07;;;
150726;1700;24,72;;;
150726;1800;35,41;;;
150726;1900;20,43;;;
150726;2000;19,07;;;
150726;2100;12,26;;;
150726;2200;11,53;;;
150726;2300;8,84998;;;
150727;0000;6,129;;;
150727;0100;5,448;;;
150727;0200;14,98;;;
150727;0300;6,15099;;;
150727;0400;8,84998;;;
150727;0500;8,84998;;;
150727;0600;14,98;;;
150727;0700;16,34;;;
150727;0800;29,96;;;
150727;0900;11,58;;;
150727;1000;8,17;;;
150727;1100;6,81;;;
150727;1200;6,265;;;
150727;1300;4,086;;;
150727;1400;4,086;;;
150727;1500;4,086;;;
150727;1600;7,491;;;
150727;1700;12,26;;;
150727;1800;38,04;;;
150727;1900;42,9;;;
150727;2000;25,2;;;
150727;2100;50,1899;;;
150727;2200;89,2;;;
150727;2300;46,99;;;
150728;0000;23,15;;;
150728;0100;11,58;;;
150728;0200;15,66;;;
150728;0300;8,84998;;;
150728;0400;5,448;;;
150728;0500;8,17;;;
150728;0600;12,96;;;
150728;0700;82,3999;;;
150728;0800;201,6;;;
150728;0900;49,03;;;
150728;1000;53,8;;;
150728;1100;8,17;;;
150728;1200;6,809;;;
150728;1300;5,448;;;
150728;1400;4,767;;;
150728;1500;15,66;;;
150728;1600;20,43;;;
150728;1700;38,11;;;
150728;1800;54,48;;;
150728;1900;123,9;;;
150728;2000;78,3097;;;
150728;2100;82,3999;;;
150728;2200;51,75;;;
150728;2300;44,9399;;;
150729;0000;32,6899;;;
150729;0100;21,79;;;
150729;0200;10,9;;;
150729;0300;11,58;;;
150729;0400;8,84998;;;
150729;0500;8,17;;;
150729;0600;10,9;;;
150729;0700;12,26;;;
150729;0800;25,6;;;
150729;0900;17,02;;;
150729;1000;29,96;;;
150729;1100;28,6;;;
150729;1200;22,47;;;
150729;1300;7,491;;;
150729;1400;27,24;;;
150729;1500;42,9;;;
150729;1600;80,3999;;;
150729;1700;125,3;;;
150729;1800;149,8;;;
150729;1900;131,4;;;
150729;2000;36,09;;;
150729;2100;28,31;;;
150729;2200;10,21;;;
150729;2300;21,79;;;
150730;0000;26,56;;;
150730;0100;13,62;;;
150730;0200;11,58;;;
150730;0300;15,66;;;
150730;0400;6,129;;;
150730;0500;8,17;;;
150730;0600;10,21;;;
150730;0700;12,26;;;
150730;0800;25,88;;;
150730;0900;35,41;;;
150730;1000;72,86;;;
150730;1100;45,62;;;
150730;1200;44,2599;;;
150730;1300;20,38;;;
150730;1400;18,39;;;
150730;1500;10,44;;;
150730;1600;36,77;;;
150730;1700;78,3097;;;
150730;1800;108,3;;;
150730;1900;156,1;;;
150730;2000;104,8;;;
150730;2100;104,9;;;
150730;2200;21,79;;;
150730;2300;29,19;;;
150731;0000;27,24;;;
150731;0100;16,34;;;
150731;0200;33,37;;;
150731;0300;31,32;;;
150731;0400;14,3;;;
150731;0500;14,98;;;
150731;0600;17,46;;;
150731;0700;21,79;;;
150731;0800;27,24;;;
150731;0900;29,96;;;
150731;1000;3,405;;;
150731;1100;3,405;;;
150731;1200;5,334;;;
150731;1300;4,767;;;
150731;1400;3,405;;;
150731;1500;4,35799;;;
150731;1600;6,129;;;
150731;1700;4,767;;;
150731;1800;5,448;;;
150731;1900;7,491;;;
150731;2000;6,129;;;
150731;2100;5,13;;;
150731;2200;4,086;;;
150731;2300;4,086;;;
150801;0000;7,491;;;
150801;0100;16,34;;;
150801;0200;6,129;;;
150801;0300;4,767;;;
150801;0400;4,086;;;
150801;0500;4,086;;;
150801;0600;6,106;;;
150801;0700;7,491;;;
150801;0800;8,17;;;
150801;0900;;;;
150801;1000;11,01;;;
150801;1100;8,84998;;;
150801;1200;6,81;;;
150801;1300;9,53;;;
150801;1400;10,9;;;
150801;1500;16,34;;;
150801;1600;49,03;;;
150801;1700;18,39;;;
150801;1800;26,15;;;
150801;1900;19,84;;;
150801;2000;29,96;;;
150801;2100;36,77;;;
150801;2200;26,56;;;
150801;2300;15,53;;;
150802;0000;8,39998;;;
150802;0100;10,9;;;
150802;0200;10,21;;;
150802;0300;6,81;;;
150802;0400;7,51299;;;
150802;0500;7,491;;;
150802;0600;5,448;;;
150802;0700;4,767;;;
150802;0800;6,81;;;
150802;0900;15,66;;;
150802;1000;13,62;;;
150802;1100;13,62;;;
150802;1200;23,61;;;
150802;1300;39,5;;;
150802;1400;21,79;;;
150802;1500;23,83;;;
150802;1600;23,15;;;
150802;1700;19,04;;;
150802;1800;60,61;;;
150802;1900;106,9;;;
150802;2000;42,22;;;
150802;2100;12,94;;;
150802;2200;21,11;;;
150802;2300;19,07;;;
150803;0000;25,2;;;
150803;0100;10,21;;;
150803;0200;19,07;;;
150803;0300;1;;;
150803;0400;3,405;;;
150803;0500;6,81;;;
150803;0600;8,64998;;;
150803;0700;19,79;;;
150803;0800;40,18;;;
150803;0900;183,9;;;
150803;1000;76,95;;;
150803;1100;12,1;;;
150803;1200;23,83;;;
150803;1300;39,5;;;
150803;1400;48,35;;;
150803;1500;49,71;;;
150803;1600;38,1299;;;
150803;1700;55,95;;;
150803;1800;101,5;;;
150803;1900;283,3;;;
150803;2000;164,1;;;
150803;2100;160;;;
150803;2200;230,2;;;
150803;2300;288,7;;;
150804;0000;198,8;;;
150804;0100;69,46;;;
150804;0200;39,5;;;
150804;0300;27,24;;;
150804;0400;12,26;;;
150804;0500;26,56;;;
150804;0600;87,7997;;;
150804;0700;100,8;;;
150804;0800;42,22;;;
150804;0900;49,71;;;
150804;1000;42,22;;;
150804;1100;63,33;;;
150804;1200;38,8199;;;
150804;1300;11,58;;;
150804;1400;34,05;;;
150804;1500;93,2997;;;
150804;1600;174,3;;;
150804;1700;57,8799;;;
150804;1800;133,5;;;
150804;1900;16,34;;;
150804;2000;74,9098;;;
150804;2100;146,4;;;
150804;2200;18,39;;;
150804;2300;16,34;;;
150805;0000;21,11;;;
150805;0100;6,81;;;
150805;0200;19,91;;;
150805;0300;10,9;;;
150805;0400;8,17;;;
150805;0500;6,83199;;;
150805;0600;6,129;;;
150805;0700;4,086;;;
150805;0800;4,086;;;
150805;0900;4,086;;;
150805;1000;6,81;;;
150805;1100;6,855;;;
150805;1200;7,491;;;
150805;1300;9,53;;;
150805;1400;9,53;;;
150805;1500;8,17;;;
150805;1600;10,21;;;
150805;1700;12,26;;;
150805;1800;14,98;;;
150805;1900;11,58;;;
150805;2000;9,53;;;
150805;2100;8,84998;;;
150805;2200;10,9;;;
150805;2300;27,24;;;
150806;0000;45,62;;;
150806;0100;16,34;;;
150806;0200;19,07;;;
150806;0300;8,09998;;;
150806;0400;8,84998;;;
150806;0500;10,9;;;
150806;0600;36,77;;;
150806;0700;27,24;;;
150806;0800;91,2;;;
150806;0900;104,9;;;
150806;1000;38,77;;;
150806;1100;6,81;;;
150806;1200;4,767;;;
150806;1300;23,83;;;
150806;1400;14,3;;;
150806;1500;21,79;;;
150806;1600;16,34;;;
150806;1700;21,11;;;
150806;1800;12,94;;;
150806;1900;25,6;;;
150806;2000;25,2;;;
150806;2100;67,4198;;;
150806;2200;77,8799;;;
150806;2300;57,8799;;;
150807;0000;51;;;
150807;0100;51,0699;;;
150807;0200;27,24;;;
150807;0300;8,17;;;
150807;0400;7,491;;;
150807;0500;7,08199;;;
150807;0600;8,84998;;;
150807;0700;32,0099;;;
150807;0800;45,62;;;
